norad_id,satellite_name,collision_probability,risk_class,risk_label,altitude_km,velocity_mag_km_s,lstm_pred_alt_km,lstm_risk_score,dist_evolution
17241,COSMOS 1809,0.3517,1,Medium,948.6390659598392,7.385503782197258,948.6390659598392,0.0010089983557445782,12.090800951612437
13175,COSMOS 1365,0.3517,1,Medium,969.3841366915804,7.353322649016089,969.3841366915804,0.001001762647851062,64.09800338133755
3530,COSMOS 252,0.3515,1,Medium,1408.5950937332673,7.115402872075481,1408.5950937332673,0.0009146238057822808,712.9060082144006
11680,COSMOS 1153,0.3509,1,Medium,962.2789805558414,7.38324541822585,962.2789805558414,0.0010068136556378796,25.81475699204293
9061,COSMOS 846,0.3508,1,Medium,965.0520582342733,7.378266627116358,965.0520582342733,0.0010057543987620292,32.85179859941127
4507,NNSS 19 (TRANSIT 19),0.3504,1,Medium,973.6605885943727,7.4113018536851545,973.6605885943727,0.0010090734301860416,14.978435311431895
11080,NIMBUS 7,0.35,0,Low,954.8064718593532,7.378490898739796,954.8064718593532,0.0010071916214389254,13.125512909624376
15077,COSMOS 1577,0.35,1,Medium,967.4589337081625,7.3738024600507845,967.4589337081625,0.0010048162055087992,33.70681223174779
16408,METEOR 2-13,0.3499,0,Low,949.5176615569826,7.374283269761611,949.5176615569826,0.001007344509048448,9.422165011900688
19851,METEOR 2-18,0.3497,0,Low,947.5522150108272,7.379199924776263,947.5522150108272,0.0010082868452644287,0.9058768939185029
2150,OPS 1527 (OV3-1),0.3497,0,Low,1338.089791531641,7.226726948951648,1338.089791531641,0.0009374293391795924,551.4192905295995
18160,COSMOS 1864,0.3496,0,Low,963.8550760065827,7.385478916970856,963.8550760065827,0.001006901818841639,17.13530586005163
18820,METEOR 2-17,0.3495,0,Low,947.7823042301588,7.375663241921705,947.7823042301588,0.0010077719127755268,3.1688112749297943
12681,COSMOS 1295,0.3494,0,Low,967.2881054931986,7.378509713012852,967.2881054931986,0.0010054810613785447,24.961378886591774
18312,METEOR 2-16,0.3493,0,Low,951.7365522034142,7.378128801528813,951.7365522034142,0.0010075644192482566,4.44823886645645
13113,METEOR 2-8,0.3492,0,Low,956.8561129307027,7.3721929614936155,956.8561129307027,0.001006050452940073,14.966190148251371
10692,COSMOS 991,0.3491,0,Low,958.2128582683899,7.3859830223596505,958.2128582683899,0.0010077457382107842,5.7328464787378834
17290,METEOR 2-15,0.3491,0,Low,955.4406794203232,7.372471647386174,955.4406794203232,0.0010062828554792166,12.117806422683316
13353,COSMOS 1386,0.349,0,Low,962.4116577568275,7.381020944885742,962.4116577568275,0.001006492106177969,13.706922685014433
10019,COSMOS 911,0.3488,0,Low,965.342814767665,7.378141276920292,965.342814767665,0.001005697452151294,18.69412314922556
16727,COSMOS 1745,0.3488,0,Low,968.8883393742262,7.382947648483835,968.8883393742262,0.0010058664801313967,19.084602364427155
19921,COSMOS 2016,0.3487,0,Low,961.1914896735789,7.386032227351028,961.1914896735789,0.0010073430621326894,6.439902508031082
15597,COSMOS 1634,0.3487,0,Low,967.9295732861101,7.382131842011358,967.9295732861101,0.001005886726162696,17.68000276827388
7593,COSMOS 700,0.3487,0,Low,971.3450360901743,7.372476659474073,971.3450360901743,0.0010041038146853345,30.257558360793155
15099,METEOR 2-11,0.3487,0,Low,951.7696063674957,7.3764422475674545,951.7696063674957,0.0010073295548112407,1.822702015415416
11667,COSMOS 1150,0.3486,0,Low,974.7975167880486,7.374938898391633,974.7975167880486,0.0010039670820679422,31.921989488365398
6019,COSMOS 489,0.3485,0,Low,966.3434565834486,7.381159088098427,966.3434565834486,0.0010059715933667605,14.984822164308753
6154,COSMOS 516,0.3485,0,Low,979.9611729976841,7.36474271576007,979.9611729976841,0.0010018747946612763,45.136214641842344
13757,COSMOS 1428,0.3484,0,Low,957.4968206156855,7.381565943998807,957.4968206156855,0.001007241474572771,3.076306705427669
13259,COSMOS 1375,0.3482,0,Low,957.730501833903,7.368364115225984,957.730501833903,0.0010054079780095835,11.662355733851655
15378,COSMOS 1607,0.3482,0,Low,973.914950322649,7.356453357424962,973.914950322649,0.0010015709381497747,42.30143318998125
18985,COSMOS 1934,0.3481,0,Low,962.566625864215,7.3823284880255775,962.566625864215,0.0010066491333138488,6.838451544375857
15505,COSMOS 1627,0.3481,0,Low,963.1036088300607,7.388681960318633,963.1036088300607,0.00100744172081546,2.0884277761251724
14057,COSMOS 1459,0.3475,0,Low,969.3526114079787,7.37066622016348,969.3526114079787,0.001004129721058412,19.98064943834288
11803,COSMOS 1181,0.3475,0,Low,969.0543917588602,7.376957363295521,969.0543917588602,0.0010050276155416633,14.773435650937245
900,CALSPHERE 1,0.3473,0,Low,968.6247933876002,7.378336523334578,968.6247933876002,0.0010052743472638893,11.453381586518844
7736,COSMOS 726,0.3471,0,Low,970.017599799552,7.369684038463861,970.017599799552,0.0010039049679795198,18.366905579963714
20527,COSMOS 2061,0.3469,0,Low,980.3204575754426,7.373592388638322,980.3204575754426,0.0010030296504133388,27.583330699737417
8419,COSMOS 778,0.3469,0,Low,975.0825902187489,7.376077923175026,975.0825902187489,0.0010040831739349372,18.430824826114986
1328,EXPLORER 27,0.3469,0,Low,1077.271419241968,7.335952765773917,1077.271419241968,0.0009849201717894054,173.81024120485017
5683,COSMOS 465,0.3468,0,Low,972.2315264108574,7.377973964612981,972.2315264108574,0.0010047312192291865,12.883826100979604
17066,COSMOS 1791,0.3466,0,Low,979.5582855028551,7.3653711668942385,979.5582855028551,0.0010020152049430855,30.362982167031078
2121,OV1-4,0.3465,0,Low,998.8829102940663,7.327359344066387,998.8829102940663,0.000994230089304637,83.33737029471195
14450,COSMOS 1506,0.3465,0,Low,975.4534942545915,7.367668262486986,975.4534942545915,0.0010028877564186565,22.878453556960267
13110,COSMOS 1344,0.3464,0,Low,969.3255081795369,7.381476364157851,969.3255081795369,0.0010056061350320852,3.4662669842045943
10776,COSMOS 1000,0.3464,0,Low,969.4983640281062,7.379821394687069,969.4983640281062,0.0010053569974011118,4.884040025003742
11735,COSMOS 1168,0.3464,0,Low,980.0212963915865,7.362182475562732,980.0212963915865,0.0010015183168053973,31.82830578580706
18957,COSMOS 1932,0.3461,0,Low,989.2620665732093,7.352994983118987,989.2620665732093,0.0009990126596867758,48.85955875434229
5485,SHINSEI (MS-F2),0.3461,0,Low,1220.6027696445271,7.316926144885295,1220.6027696445271,0.0009638183618013389,340.37658004023524
10137,COSMOS 926,0.346,0,Low,974.33589047844,7.379906255024721,974.33589047844,0.001004706437535565,8.375984956707725
9025,COSMOS 842,0.3458,0,Low,968.562765192969,7.376410020953757,968.562765192969,0.0010050203611495132,2.020577201166816
15986,COSMOS 1677,0.3457,0,Low,991.6621606970066,7.338218599781626,991.6621606970066,0.0009966800648485727,60.182491204774124
10141,COSMOS 928,0.3457,0,Low,981.1634755156329,7.358771032533761,981.1634755156329,0.0010008987228099773,31.207844525441942
10991,COSMOS 1027,0.3455,0,Low,977.5063557506182,7.361852309680357,977.5063557506182,0.0010018161451162513,22.29384313391347
11585,COSMOS 1141,0.3453,0,Low,971.305366158962,7.375899850583859,971.305366158962,0.0010045754681601415,2.4378722120409293
10531,COSMOS 970,0.3451,0,Low,988.6547127610329,7.382726122930065,988.6547127610329,0.0010031348495370344,17.77842038362178
6828,COSMOS 586,0.345,0,Low,969.9232456646014,7.3726639236039375,969.9232456646014,0.0010043237991839897,0.9345428549968346
8873,COSMOS 823,0.345,0,Low,974.2292674425416,7.372531943169863,974.2292674425416,0.0010037170624269467,6.258563409820454
13949,COSMOS 1448,0.3449,0,Low,978.8259420719696,7.363248965568596,978.8259420719696,0.0010018263049495894,18.627108937687808
10352,COSMOS 951,0.3449,0,Low,976.6886245331043,7.372890224847445,976.6886245331043,0.0010034298677587118,8.706939111048996
13127,COSMOS 1349,0.3449,0,Low,975.2639778276553,7.376410877276698,975.2639778276553,0.001004103704895445,3.8054493475565323
15516,METEOR 2-12,0.3447,0,Low,966.6880931061214,7.359584679220424,966.6880931061214,0.0010029841260403088,4.528285456277445
17525,COSMOS 1821,0.3446,0,Low,988.3627017570243,7.36443696310132,988.3627017570243,0.0010006894973858382,27.596021857802043
16798,COSMOS 1759,0.3444,0,Low,984.3819434486068,7.363888230774147,984.3819434486068,0.0010011564711922426,21.525195188672114
8072,COSMOS 755,0.3444,0,Low,978.3209943659595,7.3714408959445645,978.3209943659595,0.00100300978846829,7.907979016564241
11378,COSMOS 1104,0.3444,0,Low,982.5667769376332,7.3594917643539075,982.5667769376332,0.001000805729735787,22.806434344604895
10731,COSMOS 994,0.3444,0,Low,975.1600070021768,7.371763731963606,975.1600070021768,0.0010034853208937763,3.9275740553184733
11320,COSMOS 1091,0.3443,0,Low,975.6352282352409,7.373102534727291,975.6352282352409,0.0010036026433421288,2.5606443144633886
14679,COSMOS 1535,0.3443,0,Low,989.1290287599259,7.356983365806192,989.1290287599259,0.0009995726076348062,32.213498653417446
9737,COSMOS 890,0.3443,0,Low,988.578844114918,7.365694465553402,988.578844114918,0.0010008309743761185,24.852472724334802
1613,OV1-2,0.3441,0,Low,1989.8300733093638,6.570727404201988,1989.8300733093638,0.0007858941452689014,1493.5044333164142
7349,COSMOS 663,0.3441,0,Low,987.9533047597433,7.360410409118978,987.9533047597433,0.0010001980042947537,26.251106990685912
17159,COSMOS 1802,0.3441,0,Low,976.7527645224491,7.374975800825519,976.7527645224491,0.0010037049472369991,0.9367151307633321
16368,COSMOS 1709,0.344,0,Low,979.7182349162194,7.37147063369549,979.7182349162194,0.0010028231797378244,6.92822370255908
8645,COSMOS 800,0.3439,0,Low,979.2666850231672,7.372902323264835,979.2666850231672,0.001003079566934325,4.14735998654578
13065,COSMOS 1339,0.3438,0,Low,984.5981156119542,7.357392873007801,984.5981156119542,0.0010002439988383864,22.794747899295544
6148,COSMOS 514,0.3438,0,Low,970.9313948878389,7.3617317486850204,970.9313948878389,0.0010026968862458954,1.9246273521812327
10599,COSMOS 985,0.3438,0,Low,989.5371581413137,7.349284119081532,989.5371581413137,0.0009984711660551383,34.88268967923341
15398,COSMOS 1610,0.3436,0,Low,978.697199301585,7.373522927615604,978.697199301585,0.001003241729239714,0.8412667228558348
20103,NADEZHDA 1,0.3436,0,Low,984.6978382567058,7.366188641924058,984.6978382567058,0.001001426214602344,14.422045894008988
13617,COSMOS 1417,0.3435,0,Low,979.8251805503232,7.362151960364646,979.8251805503232,0.001001540885483754,10.521460593396114
7768,COSMOS 729,0.3434,0,Low,983.8639241735063,7.3664503808399475,983.8639241735063,0.0010015753461635585,11.742632936548034
19826,COSMOS 2004,0.3433,0,Low,992.3838418580608,7.362882675859844,992.3838418580608,0.0009999319380859424,24.572225554380566
13600,COSMOS 1412,0.3432,0,Low,983.3995179297435,7.341202708679348,983.3995179297435,0.0009982055898352785,29.379956107506587
16291,COSMOS 1704,0.3432,0,Low,976.763360823863,7.3667704397503115,976.763360823863,0.0010025867843033416,0.947979308097274
13301,COSMOS 1383,0.3431,0,Low,983.0338374715175,7.370349668558881,983.0338374715175,0.0010022186233362468,5.569896502866868
12091,COSMOS 1226,0.3428,0,Low,987.4675824954284,7.359821436460329,987.4675824954284,0.001000183985857072,17.00240326993753
424,ALOUETTE 1 (S-27),0.3428,0,Low,987.7008366490463,7.369172509153047,987.7008366490463,0.0010014230327793526,9.552047670405955
14112,OPS 6432,0.3423,0,Low,1421.3618887047405,6.909780937880086,1421.3618887047405,0.0008867376844876799,807.9464761565578
10459,COSMOS 962,0.3422,0,Low,988.3698745800657,7.360623245420662,988.3698745800657,0.001000170309532196,12.939476686494345
10512,COSMOS 967,0.3418,0,Low,992.1791977421663,7.358732465891867,992.1791977421663,0.0009993960853415516,16.56584289267721
16591,USA 15,0.3417,0,Low,981.8776389013437,7.297675590215353,981.8776389013437,0.0009924924565052004,49.89434207719751
12297,COSMOS 1244,0.3417,0,Low,993.9093913800034,7.350485412462906,993.9093913800034,0.0009980415266297804,24.380162417969586
10917,COSMOS 1011,0.3413,0,Low,1000.303665445419,7.344506428371685,1000.303665445419,0.0009963646543013345,34.009473637003794
12114,COSMOS 1235,0.3413,0,Low,1472.6859786635468,7.118812739796081,380.19,0.0010284344234011244,0.2728175060092326
15055,COSMOS 1574,0.3412,0,Low,988.9120168270119,7.354385863001954,988.9120168270119,0.000999249154906686,11.370558144714778
18709,COSMOS 1904,0.3411,0,Low,990.2462684252741,7.352991801447218,990.2462684252741,0.0009988786590371984,12.932754432161346
14973,COSMOS 1553,0.3408,0,Low,997.3161005079382,7.351459956376421,997.3161005079382,0.0009977123478551151,20.8330797300041
11326,COSMOS 1092,0.3404,0,Low,992.0938915931774,7.357266344774328,992.0938915931774,0.0009992085464473701,7.262801572694116
5681,OPS 7898 (P/L 3),0.3402,0,Low,989.8759011616503,7.360685159751978,989.8759011616503,0.0009999740871314455,0.2806478807933672
5682,OPS 7898 (P/L 4),0.3402,0,Low,989.7860592999687,7.360630540101438,989.7860592999687,0.0009999788719306229,0.32794043075773516
12149,COSMOS 1241,0.3402,0,Low,992.4574675346448,7.362437436860432,992.4574675346448,0.000999861473950422,2.23609544156443
6206,COSMOS 521,0.3401,0,Low,990.3447073701755,7.359388525980266,990.3447073701755,0.0009997342630364869,0.8659102906667613
11750,COSMOS 1171,0.34,0,Low,996.025611596071,7.351760426057422,996.025611596071,0.0009979279038320947,13.268111679622052
14624,COSMOS 1531,0.34,0,Low,992.5289057212103,7.35452067133005,992.5289057212103,0.000998776641674597,6.9007399443135
8591,COSMOS 789,0.3399,0,Low,1004.9133061517232,7.346897383975633,1004.9133061517232,0.0009960661248347522,27.257881264297794
12504,COSMOS 1275,0.3396,0,Low,1004.8637729638504,7.340742393182722,1004.8637729638504,0.0009952383367071032,29.89489420191967
7094,COSMOS 628,0.3395,0,Low,999.0776624281898,7.34152678558064,999.0776624281898,0.000996126109092025,21.317827232671334
5680,OPS 7898 (P/L 2),0.3394,0,Low,994.5900395536273,7.356875647375386,994.5900395536273,0.0009988168779240434,3.322991830684259
4799,COSMOS 385,0.3394,0,Low,989.833844547039,7.35243285705956,989.833844547039,0.0009988586907862752,0.2773270849738765
5678,OPS 7898 (P/L 1),0.3392,0,Low,992.3615619662169,7.354625211755389,992.3615619662169,0.0009988135377928535,0.9908712451142492
13492,KIKU 4 (ETS 3),0.3389,0,Low,999.1177784588781,7.354276394654949,999.1177784588781,0.0009978505928561645,7.39706499453041
13033,COSMOS 1333,0.3387,0,Low,1002.232047703671,7.34278614697255,1002.232047703671,0.0009958707524008277,18.55237959162241
16917,COSMOS 1771,0.3386,0,Low,999.5440682328717,7.337150140284033,999.5440682328717,0.0009954692723305506,18.693580127226596
5238,COSMOS 422,0.3384,0,Low,999.4838548958696,7.356431104296294,999.4838548958696,0.000998093374753105,2.351225390622858
10744,COSMOS 996,0.3383,0,Low,1005.5262535841521,7.341622155732682,1005.5262535841521,0.0009952682202094094,20.881583365122424
12835,COSMOS 1308,0.3383,0,Low,995.6100097623794,7.3484383089033285,995.6100097623794,0.0009975332343052001,2.6015295762435926
9610,COSMOS 883,0.3383,0,Low,1012.0368899991463,7.336562186230141,1012.0368899991463,0.000993705204990651,32.5189954524576
202,TRANSIT 4B,0.3383,0,Low,1021.5125492158977,7.349061892536965,1021.5125492158977,0.000994122342520265,34.16583874394382
13916,COSMOS 1447,0.3381,0,Low,1012.8054266277913,7.3364279985809855,1012.8054266277913,0.0009935836028566042,31.95038866138566
8709,UME 1 (ISS 1),0.3381,0,Low,1001.189892782043,7.350382203834642,1001.189892782043,0.0009970418980975039,6.808141614381384
16647,COSMOS 1736,0.338,0,Low,996.2573378427342,7.339622747051377,996.2573378427342,0.000996248998843924,8.693174987962266
20149,COSMOS 2034,0.3377,0,Low,1014.9260357941121,7.33824260571058,1014.9260357941121,0.000993544014677043,30.659880887541476
15936,OSCAR 24,0.3377,0,Low,1037.3274052116285,7.379275454799814,1037.3274052116285,0.0009960784737468031,25.706733802442614
7297,COSMOS 654,0.3375,0,Low,1019.3982440766276,7.322871208295692,1019.3982440766276,0.000990862869151191,45.93061075077185
7476,COSMOS 689,0.3374,0,Low,1006.0289601426866,7.349439089372331,1006.0289601426866,0.0009962600294889147,8.179061593530605
15935,OSCAR 30,0.3374,0,Low,1045.9177689922844,7.372169699201992,1045.9177689922844,0.000993966756652289,39.688849077944724
19324,COSMOS 1959,0.3373,0,Low,1001.9240371107608,7.340697725302343,1001.9240371107608,0.0009956291002530054,9.227041404640659
16493,COSMOS 1725,0.3368,0,Low,1009.812263457753,7.340944458369169,1009.812263457753,0.0009945984528984745,15.129997999081752
18361,OSCAR 27,0.3367,0,Low,1041.7410523486378,7.355317877658654,1041.7410523486378,0.0009922534492592602,41.953649107196725
14965,COSMOS 1550,0.3367,0,Low,1007.8065679789634,7.3431221215014535,1007.8065679789634,0.0009951639271000318,10.156819196454308
5050,COSMOS 400,0.3366,0,Low,1004.771433689818,7.350188135646053,1004.771433689818,0.0009965314410467073,0.45990345014070044
5846,COSMOS 475,0.3366,0,Low,1003.9514692773319,7.344128359061951,1003.9514692773319,0.0009958205677225425,4.087014979852029
9509,COSMOS 864,0.3365,0,Low,1002.898719283392,7.346900410440174,1002.898719283392,0.0009963386656270969,0.09736600924952654
10536,COSMOS 971,0.3364,0,Low,1010.1510843101032,7.338928603704836,1010.1510843101032,0.000994279688882806,14.281405361310135
11308,COSMOS 1089,0.3362,0,Low,1004.9100955670056,7.345120364722827,1004.9100955670056,0.0009958256363695806,1.2590579496827559
18129,COSMOS 1861,0.336,0,Low,1008.9756055161679,7.337234316374052,1008.9756055161679,0.0009942084782624257,11.1398161576044
16510,COSMOS 1727,0.3357,0,Low,1021.9038320669542,7.328742557613891,1021.9038320669542,0.0009913212350775129,31.732462199744077
9846,COSMOS 894,0.3357,0,Low,1018.1194893489183,7.334086326264439,1018.1194893489183,0.0009925521351814913,22.37219040018681
18402,COSMOS 1891,0.3356,0,Low,1013.7561476689843,7.336685511547227,1013.7561476689843,0.0009934905587726237,14.560952833233387
14546,COSMOS 1513,0.3356,0,Low,1012.314970331081,7.334038266283726,1012.314970331081,0.000993325937706116,14.939382477846266
17359,COSMOS 1816,0.3353,0,Low,1019.2051896179755,7.331932854121687,1019.2051896179755,0.0009921149231988645,22.817330957128434
965,OPS 6582 (TRANSIT 5B-5),0.335,0,Low,1018.8294419385002,7.357224793012444,1018.8294419385002,0.0009955879023755244,0.35612162221605104
1952,OPS 1593 (TRANSIT 11),0.335,0,Low,1066.8970412961553,7.291241691885066,1066.8970412961553,0.00098028268627586,108.7139485646403
1515,NAVSPASUR ROD 1,0.3349,0,Low,1031.4631446100939,7.360952889866773,1031.4631446100939,0.0009943923726559117,11.917284597619073
14084,COSMOS 1464,0.3349,0,Low,1012.9036990754485,7.33839056800127,1012.9036990754485,0.000993836169466853,7.117577754155718
9486,COSMOS 860,0.3347,0,Low,1004.362950815208,7.3281532710432575,1004.362950815208,0.0009935990025051265,3.2488528205649345
11238,COSMOS 1072,0.3347,0,Low,1020.7667039342768,7.322801822773098,1020.7667039342768,0.0009906700408815023,27.62357313159646
15751,COSMOS 1655,0.3343,0,Low,1010.4137323777668,7.337572329621426,1010.4137323777668,0.0009940605682941148,0.3968603770717891
15292,COSMOS 1598,0.3342,0,Low,1020.842776677292,7.333169252706227,1020.842776677292,0.0009920623955698583,15.60960345912099
15359,COSMOS 1605,0.3342,0,Low,1025.2113330941884,7.316651689271125,1025.2113330941884,0.0009892431894871533,34.0466655800883
20508,NADEZHDA 2,0.3339,0,Low,1015.6568082500198,7.329287248746975,1015.6568082500198,0.000992233352517614,10.136601339662775
4598,COSMOS 375,0.3339,0,Low,1994.1756214102916,6.574847719127797,1994.1756214102916,0.0007859784440508062,1418.382252947904
1420,OPS 8480 (TRANSIT 5B-6),0.3338,0,Low,1029.0349382043833,7.3591210983381705,1029.0349382043833,0.0009944711288246782,2.458408070879159
5105,COSMOS 402,0.3329,0,Low,1021.9571623503107,7.331350564660238,1021.9571623503107,0.0009916668531499394,9.102388129540486
8197,KIKU 1 (ETS 1),0.3327,0,Low,1032.1167221034402,7.342914692431473,1032.1167221034402,0.000991868015603182,11.082289674682215
9637,COSMOS 887,0.3324,0,Low,1015.9937088899442,7.323743484987442,1015.9937088899442,0.000991437623152923,3.860982931488252
6707,COSMOS 574,0.3323,0,Low,1021.6081317575881,7.326823406823315,1021.6081317575881,0.000991101283368224,7.55876173314482
17239,COSMOS 1808,0.3322,0,Low,1029.014736457707,7.325062433507239,1029.014736457707,0.0009898713305824649,16.882436321111527
8285,COSMOS 761,0.3308,0,Low,1423.9147444275086,7.162783462178093,135.59,0.0010119091449674637,6.685847287023535
506,EXPLORER 16,0.3299,0,Low,1154.3984688481141,7.1778090644955865,1154.3984688481141,0.0009538111628518547,256.27549715106943
959,OPS 6582 (TRANSIT 5E-5),0.3288,0,Low,1045.7110076960653,7.3244762408737465,1045.7110076960653,0.0009875639260142927,12.83151715772965
11765,COSMOS 1174,0.3287,0,Low,994.8601491022282,7.208906845597326,994.8601491022282,0.0009786917888301163,39.85756459883942
4952,TANSEI 1 (MS-T1),0.3285,0,Low,1047.3650410543532,7.331593603569964,1047.3650410543532,0.0009883031588491288,7.290656498288627
2122,OV1-5,0.327,0,Low,1046.8428020593856,7.31796671757627,1046.8428020593856,0.0009865356968126384,5.67907756128443
671,RADIATION SAT (5E 1),0.3265,0,Low,1066.0911596125952,7.337321348480656,1066.0911596125952,0.0009865848341790212,10.262636358801501
8860,P 76-5,0.3259,0,Low,1049.6213935558271,7.3115529305209845,1049.6213935558271,0.000985301977118849,6.135768115012979
18944,COSMOS 1931,0.3259,0,Low,1408.1343090420833,7.170989740362832,1038.33,0.0010048521726935505,7.69080969852439
4327,SERT 2,0.3255,0,Low,1054.902654096195,7.322349719281305,1054.902654096195,0.000986055172059417,0.7830657329350288
2807,OPS 7218 (TRANSIT 16),0.3249,0,Low,1067.6118322881039,7.326769220499033,1067.6118322881039,0.0009849645855556535,8.246165914373705
704,TRANSIT 5B-2,0.3249,0,Low,1071.079252921032,7.32533758008851,1071.079252921032,0.0009843132988960443,13.089503686504031
3890,NIMBUS 3,0.3246,0,Low,1070.671897647041,7.3306982761563715,1070.671897647041,0.000985087541749085,6.481390836880564
1520,CALSPHERE 4(A),0.3245,0,Low,1099.731900397951,7.318164533372422,1099.731900397951,0.0009795779892707163,48.687135067895724
2754,OPS 0100 (TRANSIT 15),0.3237,0,Low,1062.032933383587,7.316416253436788,1062.032933383587,0.000984311023374719,0.707122971228273
670,TRANSIT 5B-1,0.3235,0,Low,1079.7761899442257,7.320881574183809,1079.7761899442257,0.0009825662974636486,16.500491037340907
897,OPS 5798 (TRANSIT 5B-4),0.3216,0,Low,1072.034992435424,7.309118651835801,1072.034992435424,0.000982007831383874,2.507498521231355
2401,OPS 2366 (TRANSIT 14),0.3211,0,Low,1078.55528428637,7.311023635225508,1078.55528428637,0.0009814040377211413,5.347379956681834
902,CALSPHERE 2,0.3204,0,Low,1081.5113714711451,7.310005673707032,1081.5113714711451,0.000980878164331337,4.01139517169031
4363,TOPO 1,0.3197,0,Low,1084.7859481156966,7.31134354561082,1084.7859481156966,0.00098062680400027,2.0318547784636394
10457,TRANSAT,0.3194,0,Low,1086.8167480793718,7.30333049684827,1086.8167480793718,0.0009792853248545043,8.26271416203599
446,ANNA 1B,0.3191,0,Low,1110.0333775792178,7.310567829777794,1110.0333775792178,0.0009772136362454535,26.765980382358066
978,TIROS 9,0.3179,0,Low,2229.199826913813,6.552762420407061,2229.199826913813,0.0007619314146516202,1463.263156466016
19420,OSCAR 31,0.3179,0,Low,1118.410788054971,7.291055510004639,1118.410788054971,0.0009735152358892246,42.54703587582571
13791,OPS 0252,0.3175,0,Low,1448.5446498317406,6.889003491538816,1448.5446498317406,0.0008809980376142557,664.8658379572043
4362,NIMBUS 4,0.3173,0,Low,1100.2229313024864,7.305699469497018,1100.2229313024864,0.0009778451983928939,6.309748896283963
705,TRANSIT 5E 3,0.3171,0,Low,1103.2484547698614,7.2945132304584925,1103.2484547698614,0.0009759527361982907,16.800487286231146
2173,NIMBUS 2,0.317,0,Low,1123.2811509242738,7.303502801958934,1123.2811509242738,0.0009745434758686881,31.558216623985572
3133,OPS 7034 (TRANSIT 18),0.3168,0,Low,1101.9359704927547,7.288959396223099,1101.9359704927547,0.000975380951342806,17.33479058489047
4390,COSMOS 343,0.3168,0,Low,1454.5706663311475,7.125952349494698,1334.14,0.0009930887704614171,18.29670756043106
6305,NIMBUS 5,0.3167,0,Low,1100.8963715794143,7.306165340736138,1100.8963715794143,0.000977819415232569,2.253505867369313
1577,PORCUPINE 2,0.3163,0,Low,1128.9185910265314,7.293584848859305,1128.9185910265314,0.0009724885357536947,40.57982411337525
16791,COSMOS 1758,0.3157,0,Low,501.6646348965942,7.604758967898523,990.54,0.0008872816798774202,5.673750135269074
2965,OPS 4947 (TRANSIT 17),0.3155,0,Low,1097.3008524939169,7.291560880306631,1097.3008524939169,0.00097633464750844,0.40310700566351443
12388,COSMOS 1263,0.3152,0,Low,1128.759867428539,7.117399431620161,1128.759867428539,0.0009490169762009354,166.44616337781008
16760,COSMOS 1750,0.3151,0,Low,1421.3882804346604,7.163686957811668,524.47,0.0009927219077863775,0.504964977398231
10674,UME 2 (ISS-B),0.3135,0,Low,1161.8339845227847,7.244050784539131,1161.8339845227847,0.0009616634057544615,93.56522324234993
8744,COSMOS 807,0.3131,0,Low,1026.4845787278455,7.159413393259115,1026.4845787278455,0.0009678172785715125,1.929277612452097
205,TRAAC,0.3131,0,Low,1103.5691834621693,7.269484320879783,1103.5691834621693,0.0009725623166300813,6.690341895987331
7531,INTASAT,0.313,0,Low,1457.4079808749575,7.133885937742767,1286.05,0.0009915634299370074,0.18904826351172233
7924,NIMBUS 6,0.3125,0,Low,1121.0305507229896,7.293088499759824,1121.0305507229896,0.0009734461772924874,4.132132388494028
5729,AUREOLE 1,0.3124,0,Low,1177.924908748405,7.123219412648258,1177.924908748405,0.0009436071359503393,194.52978258042913
3338,EXPLORER 40 (INJUN-5),0.3123,0,Low,2166.3200230738275,6.574079593150131,2166.3200230738275,0.000770040197085544,1369.4727213011165
8835,SSU 1,0.3109,0,Low,1247.3816434806658,7.093142506149091,1247.3816434806658,0.000931056336908372,277.4936335272905
1514,OPS 8464 (TRANSIT 5B-7),0.3108,0,Low,1147.0442522855938,7.269325381023056,1147.0442522855938,0.0009669170780436783,38.231891631151484
19223,NOVA 2,0.3102,0,Low,1163.826537302245,7.275859979772356,1163.826537302245,0.0009656307207275658,46.80433049619023
19419,OSCAR 25,0.3096,0,Low,1150.6823046375557,7.253342845989703,1150.6823046375557,0.0009643245423324506,45.892480311977124
3891,SECOR 13 (EGRS 13),0.3088,0,Low,1135.0710308578246,7.275375033771386,1135.0710308578246,0.0009692654124723792,6.108554579891461
15624,COSMOS 1642,0.3061,0,Low,1413.5220303069236,7.165648896009209,165.48,0.0009802659427054407,4.1809006743660575
20480,JAS 1B (FUJI 2),0.3043,0,Low,1591.7821081531602,6.953744459133726,1591.7821081531602,0.000873280766029467,641.3835978519646
4254,COSMOS 312,0.3043,0,Low,1178.113445768572,7.256971411253251,1178.113445768572,0.0009613011466029733,33.81258183302907
5614,COSMOS 457,0.3038,0,Low,1189.4815455376593,7.271300623316574,1189.4815455376593,0.0009617509915897135,30.79648334803005
3093,EXPLORER 36 (GEOS 2),0.3034,0,Low,1220.2579120732426,7.294875652882234,1220.2579120732426,0.0009609574246292386,42.6764142199263
16191,METEOR 3-1,0.3034,0,Low,1183.9557003388072,7.267112889692096,1183.9557003388072,0.0009619001325667862,25.30043023082726
19336,METEOR 3-2,0.3032,0,Low,1188.7295147947116,7.266958636362463,1188.7295147947116,0.0009612723077116339,29.420259198397616
